x,y,Celltype,Celltype_asNumeric
8043.0,27532.0,Epithelium (imm),3
8292.0,27531.0,Epithelium (imm),3
8394.0,27533.0,Epithelium (imm),3
8432.0,27537.0,Epithelium (imm),3
8024.0,27539.0,Epithelium (imm),3
8262.0,27539.0,Epithelium (imm),3
8378.0,27539.0,Epithelium (imm),3
8221.0,27534.0,Epithelium (imm),3
8336.0,27535.0,Epithelium (imm),3
8206.0,27540.0,Epithelium (imm),3
8284.0,27545.0,Epithelium (imm),3
8019.0,27545.0,Epithelium (imm),3
8353.0,27540.0,Epithelium (imm),3
8060.0,27543.0,Epithelium (imm),3
8222.0,27549.0,Epithelium (imm),3
8492.0,27545.0,Epithelium (imm),3
8453.0,27546.0,Epithelium (imm),3
8186.0,27548.0,Epithelium (imm),3
8434.0,27552.0,Epithelium (imm),3
8264.0,27555.0,Epithelium (imm),3
8034.0,27555.0,Epithelium (imm),3
8011.0,27554.0,Epithelium (imm),3
8307.0,27556.0,Epithelium (imm),3
7996.0,27558.0,Epithelium (imm),3
8160.0,27557.0,Epithelium (imm),3
8352.0,27559.0,Epithelium (imm),3
8335.0,27559.0,Epithelium (imm),3
8378.0,27566.0,Epithelium (imm),3
8323.0,27562.0,Epithelium (imm),3
8189.0,27566.0,Epithelium (imm),3
8472.0,27561.0,Epithelium (imm),3
8495.0,27562.0,Epithelium (imm),3
8455.0,27567.0,Epithelium (imm),3
8445.0,27568.0,Epithelium (imm),3
8019.0,27569.0,Epithelium (imm),3
8348.0,27573.0,Epithelium (imm),3
8431.0,27568.0,Epithelium (imm),3
8218.0,27569.0,Epithelium (imm),3
8300.0,27571.0,Epithelium (imm),3
8406.0,27571.0,Epithelium (imm),3
8002.0,27580.0,Epithelium (imm),3
8216.0,27581.0,Epithelium (imm),3
8156.0,27582.0,Epithelium (imm),3
8324.0,27585.0,Epithelium (imm),3
8427.0,27585.0,Epithelium (imm),3
8195.0,27580.0,Epithelium (imm),3
8383.0,27583.0,Epithelium (imm),3
8146.0,27584.0,Epithelium (imm),3
8303.0,27585.0,Epithelium (imm),3
8350.0,27593.0,Epithelium (imm),3
8403.0,27588.0,Epithelium (imm),3
8367.0,27590.0,Epithelium (imm),3
8244.0,27591.0,Epithelium (imm),3
8289.0,27590.0,Epithelium (imm),3
8134.0,27592.0,Epithelium (imm),3
8230.0,27591.0,Epithelium (imm),3
8327.0,27596.0,Epithelium (imm),3
8390.0,27601.0,Epithelium (imm),3
8222.0,27604.0,Epithelium (imm),3
8136.0,27605.0,Epithelium (imm),3
8126.0,27603.0,Epithelium (imm),3
8433.0,27607.0,Epithelium (imm),3
8378.0,27611.0,Epithelium (imm),3
8390.0,27610.0,Epithelium (imm),3
8460.0,27611.0,Epithelium (imm),3
8284.0,27612.0,Epithelium (imm),3
8117.0,27614.0,Epithelium (imm),3
8211.0,27615.0,Epithelium (imm),3
8264.0,27615.0,Epithelium (imm),3
8415.0,27620.0,Epithelium (imm),3
8397.0,27617.0,Epithelium (imm),3
8098.0,27623.0,Epithelium (imm),3
8367.0,27619.0,Epithelium (imm),3
8300.0,27628.0,Epithelium (imm),3
8399.0,27629.0,Epithelium (imm),3
8253.0,27627.0,Epithelium (imm),3
8276.0,27633.0,Epithelium (imm),3
8446.0,27627.0,Epithelium (imm),3
8428.0,27629.0,Epithelium (imm),3
8117.0,27637.0,Epithelium (imm),3
8478.0,27639.0,Epithelium (imm),3
8205.0,27638.0,Epithelium (imm),3
8278.0,27644.0,Epithelium (imm),3
8349.0,27646.0,Epithelium (imm),3
8389.0,27639.0,Epithelium (imm),3
8413.0,27642.0,Epithelium (imm),3
8191.0,27645.0,Epithelium (imm),3
8470.0,27644.0,Epithelium (imm),3
8097.0,27648.0,Epithelium (imm),3
8239.0,27645.0,Epithelium (imm),3
8435.0,27649.0,Epithelium (imm),3
8070.0,27648.0,Epithelium (imm),3
8278.0,27652.0,Epithelium (imm),3
8103.0,27651.0,Epithelium (imm),3
8400.0,27652.0,Epithelium (imm),3
8172.0,27651.0,Epithelium (imm),3
8421.0,27654.0,Epithelium (imm),3
8291.0,27652.0,Epithelium (imm),3
8453.0,27659.0,Epithelium (imm),3
8371.0,27662.0,Epithelium (imm),3
8060.0,27665.0,Epithelium (imm),3
8439.0,27669.0,Epithelium (imm),3
8272.0,27667.0,Epithelium (imm),3
8225.0,27664.0,Epithelium (imm),3
8170.0,27666.0,Epithelium (imm),3
8153.0,27667.0,Epithelium (imm),3
8281.0,27671.0,Epithelium (imm),3
8404.0,27673.0,Epithelium (imm),3
8368.0,27673.0,Epithelium (imm),3
8441.0,27674.0,Epithelium (imm),3
8245.0,27675.0,Epithelium (imm),3
8266.0,27674.0,Epithelium (imm),3
8143.0,27680.0,Epithelium (imm),3
8282.0,27682.0,Epithelium (imm),3
8040.0,27688.0,Epithelium (imm),3
8316.0,27687.0,Epithelium (imm),3
8249.0,27692.0,Epithelium (imm),3
8223.0,27687.0,Epithelium (imm),3
8322.0,27687.0,Epithelium (imm),3
8136.0,27692.0,Epithelium (imm),3
8270.0,27693.0,Epithelium (imm),3
8214.0,27697.0,Epithelium (imm),3
8042.0,27702.0,Epithelium (imm),3
8184.0,27700.0,Epithelium (imm),3
8409.0,27698.0,Epithelium (imm),3
8293.0,27705.0,Epithelium (imm),3
8057.0,27707.0,Epithelium (imm),3
8226.0,27705.0,Epithelium (imm),3
8269.0,27703.0,Epithelium (imm),3
8141.0,27708.0,Epithelium (imm),3
8249.0,27706.0,Epithelium (imm),3
8187.0,27702.0,Epithelium (imm),3
8126.0,27705.0,Epithelium (imm),3
8050.0,27717.0,Epithelium (imm),3
8132.0,27720.0,Epithelium (imm),3
8218.0,27716.0,Epithelium (imm),3
8039.0,27717.0,Epithelium (imm),3
8117.0,27714.0,Epithelium (imm),3
8241.0,27721.0,Epithelium (imm),3
8255.0,27718.0,Epithelium (imm),3
8333.0,27716.0,Epithelium (imm),3
8151.0,27721.0,Epithelium (imm),3
8276.0,27722.0,Epithelium (imm),3
8106.0,27723.0,Epithelium (imm),3
8237.0,27730.0,Epithelium (imm),3
8273.0,27732.0,Epithelium (imm),3
8172.0,27731.0,Epithelium (imm),3
8242.0,27734.0,Epithelium (imm),3
8097.0,27736.0,Epithelium (imm),3
8040.0,27738.0,Epithelium (imm),3
8150.0,27742.0,Epithelium (imm),3
8194.0,27735.0,Epithelium (imm),3
8023.0,27744.0,Epithelium (imm),3
8272.0,27745.0,Epithelium (imm),3
8225.0,27747.0,Epithelium (imm),3
8451.0,27747.0,Epithelium (imm),3
8088.0,27749.0,Epithelium (imm),3
8135.0,27746.0,Epithelium (imm),3
8011.0,27757.0,Epithelium (imm),3
8233.0,27756.0,Epithelium (imm),3
8134.0,27766.0,Epithelium (imm),3
8452.0,27764.0,Epithelium (imm),3
8118.0,27770.0,Epithelium (imm),3
8079.0,27776.0,Epithelium (imm),3
8451.0,27780.0,Epithelium (imm),3
8141.0,27783.0,Epithelium (imm),3
8072.0,27789.0,Epithelium (imm),3
